categories,subcategories,bedrooms,bathrooms,building_size,land_size,num_floors,furnished,geo_point,page_url,parent_url,ac_unit,balcony,yard,security,pool,price
house,"[""house"",""single-family-house""]",2,1,36.0,63.0,,,"[106.74867,-6.38866]",https://www.lamudi.co.id/rumahdijual-di-sawangan-depok-cicilan-2jt-free-bia-171048758141.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,yes,,510000000
house,"[""house"",""single-family-house""]",2,1,36.0,50.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/new-rajawali-village-170263930417.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,,yes,,350000000
house,"[""house"",""single-family-house""]",3,2,58.0,73.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-strategis-di-cluster-lewa-asri-dekat-pasar-c-17090841154.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,963000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/dp-0-angsuran-2-1-jt-flat-2-tahun-cukup-booking-fe-168949730684.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,365000000
house,"[""house"",""single-family-house""]",4,4,250.0,300.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cinere-dekat-polsek-170857605814.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3700000000
house,"[""house"",""single-family-house""]",3,2,75.0,76.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-scandinavian-dua-lantai-pancoran-mas-siap-hu-170531165081.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,985000000
house,"[""house"",""single-family-house""]",3,2,135.0,105.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/jual-rumah-2-lantai-di-grand-depok-city-dekat-stas-17080516081.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,1340000000
house,"[""house"",""townhouse""]",3,2,70.0,60.0,2.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-murah-tanpa-dp-cash-kpr-lokasi-di-jl-abdul-w-169348086511.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,,815000000
house,"[""house"",""single-family-house""]",6,3,267.0,320.0,,,"[1,1]",https://www.lamudi.co.id/siap-huni-lt-320m-dalam-cluster-dekat-mall-cinere-170263861073.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3900000000
house,"[""house"",""single-family-house""]",3,2,100.0,132.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-baru-pinggir-jl-utama-cilodong-lt132-lb100-8-169156641133.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,,,845000000
house,"[""house"",""townhouse""]",3,2,40.0,60.0,,No,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-depok-2-lantai-tanpa-dp-169194308060.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,,600000000
house,"[""house"",""single-family-house""]",3,2,54.0,60.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-2-lantai-ready-stock-5-menit-tol-cibubur-cij-167712211268.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,745000000
house,"[""house"",""single-family-house""]",5,2,126.0,104.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/jual-rumah-mewah-murah-di-lumina-hills-cimanggis-d-168956951397.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,,yes,,1648000000
house,"[""house"",""single-family-house""]",2,1,36.0,42.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/jual-cepat-rumah-reddy-akses-jln-mobil-legalitas-s-170749063440.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,,,175000000
house,"[""house"",""single-family-house""]",4,5,130.0,130.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/di-jual-rumah-siap-huni-di-lingkungan-cluster-term-170217000649.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,,4000000000
house,"[""house"",""single-family-house""]",2,2,46.0,40.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-2-lt-600-jt-an-4-menit-mall-the-park-sawanga-170234118233.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,yes,678000000
house,"[""house"",""single-family-house""]",4,3,450.0,545.0,,11,"[106.7837,-6.3314]",https://www.lamudi.co.id/perumahan-fully-furnish-lengkap-5-menit-ke-lebak-b-169487841446.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,yes,10500000000
house,"[""house"",""single-family-house""]",4,4,214.0,220.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-estetik-dengan-harga-terjangkau-di-cinere-17065327090.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,yes,yes,yes,,3500000000
house,"[""house"",""townhouse""]",2,1,50.0,96.0,,,"[106.73435882418,-6.3855910479452]",https://www.lamudi.co.id/jual-cepat-rumah-di-garden-sawangan-170192505854.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,1170000000
house,"[""house"",""single-family-house""]",4,3,95.0,120.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-rumah-siap-huni-170581772537.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,,1350000000
house,"[""house"",""single-family-house""]",2,1,36.0,42.0,,,"[106.78404683546,-6.431475705526]",https://www.lamudi.co.id/rumah-mewah-hanya-200-juta-an-170979537796.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,215000000
house,"[""house"",""single-family-house""]",3,2,130.0,150.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-rumah-sederhana-mampang-indah-2-1-5-km-gerb-169882262426.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,950000000
house,"[""house"",""townhouse""]",2,1,27.0,34.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-murah-under-200jt-di-depok-170910608520.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,yes,yes,yes,,175000000
house,"[""house"",""single-family-house""]",3,2,78.0,62.0,,,"[106.87964968269,-6.3859326814954]",https://www.lamudi.co.id/rumah-nyaman-siap-huni-di-kota-depok-169456689678.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,,,865000000
house,"[""house"",""single-family-house""]",6,3,150.0,341.0,,,"[1,1]",https://www.lamudi.co.id/hunian-hook-luas-di-perumahan-griya-depok-asri-170229562816.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,yes,,2600000000
house,"[""house"",""single-family-house""]",3,2,60.0,66.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/hunian-minimalist-modern-2-lantai-free-custom-desa-169813498480.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,yes,955000000
house,"[""house"",""single-family-house""]",8,4,500.0,308.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cinere-estate-170492714714.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,2700000000
house,"[""house"",""single-family-house""]",4,1,165.0,128.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-di-raffles-hills-9-menit-ke-mall-trans-studi-169512009079.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,1930000000
house,"[""house"",""single-family-house""]",4,4,155.0,86.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-mewah-harga-murah-bikin-betah-pancoran-mas-p-170781181832.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,yes,yes,,1349853500
house,"[""house"",""single-family-house""]",2,1,36.0,50.0,,,"[106.74629221642,-6.4052028191134]",https://www.lamudi.co.id/rumah-mewah-free-pagar-atau-canopi-dekat-mcd-171008096093.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,345000000
house,"[""house"",""single-family-house""]",2,1,36.0,171.0,,,"[106.8298059413,-6.4196499731985]",https://www.lamudi.co.id/jual-rumah-hook-di-grand-depok-city-kota-nya-depok-168825759887.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,1500000000
house,"[""house"",""single-family-house""]",3,4,250.0,168.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-cepat-rumah-2-5-tingkat-dalam-komplek-perum-168114774964.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,,,,2500000000
house,"[""house"",""single-family-house""]",3,2,66.0,72.0,,,"[106.82759,-6.41926]",https://www.lamudi.co.id/rumah-readystock-5-menit-ke-granddepokcity-dp-0-fr-170808429182.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,765000000
house,"[""house"",""single-family-house""]",3,1,62.0,103.0,,,"[106.78203,-6.38839]",https://www.lamudi.co.id/rumah-siap-huni-dekat-gerbang-tol-sawangan-depok-170599355069.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,750000000
house,"[""house"",""single-family-house""]",2,1,36.0,50.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/dekat-jalur-utama-jalan-baru-bomang-hunian-tahap-9-170919367128.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,185000000
house,"[""house"",""single-family-house""]",3,3,140.0,108.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/di-jual-rumah-di-cinere-169840033487.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1750000000
house,"[""house"",""single-family-house""]",2,1,50.0,84.0,0.0,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-seken-cantik-murah-600-juta-butuh-uang-di-pa-170184098635.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,600000000
house,"[""house"",""single-family-house""]",2,1,35.0,35.0,,,"[106.81575,-6.41169]",https://www.lamudi.co.id/rumah-murah-nyaman-bebas-banjir-kualitasok-170667277496.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,150000000
house,"[""house"",""single-family-house""]",2,2,100.0,72.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-cluster-2-tingkat-di-cimanggis-depok-dekat-t-170934997745.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,879000000
house,"[""house"",""single-family-house""]",2,1,37.0,37.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/rumah-dijual-siap-huni-ekonomis-strategis2-170762646570.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,195000000
house,"[""house"",""single-family-house""]",2,2,53.0,42.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-2-lantai-siap-huni-dekat-ke-stasiun-depok-gd-17104825650.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,560000000
house,"[""house"",""single-family-house""]",2,1,45.0,78.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-di-perum-mutiara-cagar-alam-2-dekat-stasiun-170546559482.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,680000000
house,"[""house"",""single-family-house""]",3,2,91.0,74.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-dijual-di-perumahan-permata-depok-siap-nego-170444311013.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,910000000
house,"[""house"",""single-family-house""]",3,3,73.0,70.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/hunian-mewah-900-jutaan-all-in-biaya-kpr-dan-tanpa-170891155059.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,920000000
house,"[""house"",""single-family-house""]",3,2,144.0,72.0,3.0,,"[106.78889,-6.43778]",https://www.lamudi.co.id/jual-rumah-2-tingkat-dekat-stasiun-di-perumahan-pe-169684076588.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,1820000000
house,"[""house"",""single-family-house""]",3,3,72.0,110.0,2.0,,"[106.81139,-6.38417]",https://www.lamudi.co.id/dijual-rumah-baru-dan-murah-di-beji-depok-170269557117.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,yes,yes,yes,,1500000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/woow-eropa-classic-dekat-pintu-tol-cibubur-15.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",2,1,34.0,45.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/dijual-rumah-modern-2-kamar-akses-strategis-dekat-170944565182.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,222100000
house,"[""house"",""single-family-house""]",2,2,46.0,60.0,2.0,,"[106.83861,-6.43875]",https://www.lamudi.co.id/jual-rumah-cantik-free-canopy-carport-harga-600-jt-171004367568.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,672170000
house,"[""house"",""single-family-house""]",3,2,65.0,65.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-2-lantai-bernuansa-bali-7-menit-ke-to-169898284832.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,yes,,950000000
house,"[""house"",""single-family-house""]",3,2,61.0,86.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-cantik-2-lantai-fasilitas-lengkap-lokasi-7-m-167134557582.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,yes,,1070000000
house,"[""house"",""single-family-house""]",4,4,114.0,84.0,2.0,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rmh-cluster-2-lantai-lokasi-strategis-pinggir-jala-169625704799.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,yes,,yes,yes,yes,1750000000
house,"[""house"",""single-family-house""]",2,1,27.0,30.0,,,"[106.77624,-6.35096]",https://www.lamudi.co.id/rumah-minimalis-lokasi-strategis-170364716968.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,yes,,yes,yes,,150000000
house,"[""house"",""single-family-house""]",3,2,90.0,79.0,,,"[106.78740763754,-6.4032602980215]",https://www.lamudi.co.id/rumah-mewah-cash-dan-kpr-tersedia-banyak-bonusnya-17082585822.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,990000000
house,"[""house"",""single-family-house""]",2,2,60.0,117.0,,,"[106.78455822689,-6.3878619107549]",https://www.lamudi.co.id/rumah-baru-dekat-pintu-tol-sawangan-1-pancoran-mas-169625496877.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,,,1200000000
house,"[""house"",""single-family-house""]",2,1,46.0,85.0,1.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-seken-strategis-dp-ringan-di-sawangan-bebas-169511984777.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,650000000
house,"[""house"",""single-family-house""]",2,1,58.0,78.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-secondary-murah-legalitas-shm-169627042050.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,370000000
house,"[""house"",""townhouse""]",3,3,85.0,115.0,,,"[106.73854,-6.26186]",https://www.lamudi.co.id/rumah-mewah-dua-lantai-ready-stock-dekat-stasiun-c-16900883646.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,yes,947000000
house,"[""house"",""single-family-house""]",2,1,36.0,105.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/di-jual-rumah-minimalist-hanya-dp-8-juta-all-in-170685721112.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,,yes,,672811080
house,"[""house"",""single-family-house""]",2,2,80.0,150.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-cepat-rumah-hunian-asri-170489003182.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,1250000000
house,"[""house"",""single-family-house""]",3,1,100.0,150.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/jual-cepat-ruko-pinggir-jalan-ramai-150m-shm-170954917057.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,,,385000000
house,"[""house"",""single-family-house""]",2,1,35.0,35.0,,,"[106.81575,-6.41169]",https://www.lamudi.co.id/jual-rumah-murah-lokasi-dan-kualitas-terbaik-170687925636.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,135000000
house,"[""house"",""single-family-house""]",2,1,54.0,54.0,,123,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-murah-2-kamar-siap-huni-dengan-desain-interi-17085774844.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,265000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-murah-dekat-stasiun-citayam-169627046990.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,200000000
house,"[""house"",""single-family-house""]",3,2,76.0,96.0,1.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-minimalis-di-griya-madya-sawangan-harga-nego-170564720548.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,820000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/woow-eropa-classic-dekat-pintu-tol-cibubur-44.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,700000000
house,"[""house"",""single-family-house""]",2,1,45.0,64.0,,123,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-desain-classical-eouropa-169625495676.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,,yes,474000000
house,"[""house"",""single-family-house""]",2,1,41.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-siap-huni-depok-2-kamar-1-lantai-15243-168892613698.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,610000000
house,"[""house"",""single-family-house""]",2,1,40.0,78.0,,,"[106.739364,-6.401405]",https://www.lamudi.co.id/rumah-seken-1-lantai-di-panorama-residence-free-bi-171039739621.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,yes,yes,,780000000
house,"[""house"",""single-family-house""]",2,1,52.0,68.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-mezzanine-cuman-15-menit-ke-st-citayam-170149603975.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,yes,yes,yes,,493000000
house,"[""house"",""single-family-house""]",4,2,171.0,144.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-minimalis-siap-huni-di-perumahan-belacasa-de-170488927118.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,2140000000
house,"[""house"",""single-family-house""]",2,1,59.0,80.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/hunian-eksklusif-2-lantai-posisi-hook-di-mas-panco-169198119813.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,,,936000000
house,"[""house"",""single-family-house""]",3,3,130.0,85.0,,,"[106.80522832195,-6.3781997876708]",https://www.lamudi.co.id/cluster-klasik-siap-huni-dekat-ke-stasiun-krl-170556869148.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,yes,,1300000000
house,"[""house"",""single-family-house""]",2,2,40.0,72.0,,123,"[106.84336,-6.43571]",https://www.lamudi.co.id/rumah-murah-di-cilodong-depok-169443983497.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,,,350000000
house,"[""house"",""single-family-house""]",5,3,150.0,135.0,2.0,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-di-bukit-novo-depok-strategis-dekat-mall-itc-16951229288.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,1500000000
house,"[""house"",""townhouse""]",3,2,94.0,72.0,,,"[106.7759,-6.37917]",https://www.lamudi.co.id/jual-cepat-rumah-modern-2-lantai-dkt-tol-desari-li-170986003543.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,yes,,yes,yes,,1100000000
